id,name,description,reviews,rating,link,email,phone,website,featured_image,ranking,address,detailed_address,latitude,longitude,reviews_per_rating,review_keywords,is_open,open_hours,menu_link,delivery_url,price_range,cuisines,diets,meal_types,dining_options,owner_types,top_tags
25264091,Brasserie Republique,,132,5,https://www.tripadvisor.com/Restaurant_Review-g297700-d25264091-Reviews-Brasserie_Republique-Sanur_Denpasar_Bali.html,,+62 813-3889-3867,http://www.brasserierepublique.com,https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/83/35/ee/caption.jpg,"{""current_rank"": 6, ""total"": 358}","Jl. Danau Tamblingan No. 144, Sanur, Denpasar Indonesia","{""street"": ""Jl. Danau Tamblingan No. 144"", ""city"": ""Sanur"", ""postal_code"": null, ""state"": null, ""country_code"": ""ID""}",-8.696227,115.263504,"{""1"": 1, ""2"": 0, ""3"": 3, ""4"": 10, ""5"": 118}","[""lunch"", ""baguette"", ""coq au vin"", ""carrot cake"", ""steak"", ""duck"", ""totally worth a visit"", ""cozy place"", ""great music"", ""great coffee"", ""delicious food"", ""last night"", ""republique"", ""dessert"", ""resto"", ""ambience"", ""bali"", ""plate"", ""starters""]",True,"{""sun"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}]}",,,$$ - $$$,"[""French"", ""International"", ""European""]","[""Vegetarian friendly"", ""Vegan options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Late Night"", ""Drinks""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Street Parking"", ""Free off-street parking"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Digital Payments"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Mid-range"", ""French"", ""International"", ""European""]"
26585418,Costa By Monsta,Fusion Mediterranean Cuisine Open Daily 9am - 10pm Live Music Every Night See you in Costa by Monsta,41,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d26585418-Reviews-Costa_By_Monsta-Sanur_Denpasar_Bali.html,,+62 877-7609-8232,https://costasanur.com/,https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/de/9c/a6/welcome-to-costa-by-monsta.jpg,"{""current_rank"": 135, ""total"": 358}","Jl. Cemara No.3, Sanur, Denpasar 80227 Indonesia","{""street"": ""Jl. Cemara No.3"", ""city"": ""Sanur"", ""postal_code"": ""80227"", ""state"": null, ""country_code"": ""ID""}",-8.710045,115.25817,"{""1"": 2, ""2"": 3, ""3"": 1, ""4"": 4, ""5"": 31}",[],True,"{""sun"": [{""open"": ""09:00:00"", ""close"": ""22:00:00""}], ""mon"": [{""open"": ""09:00:00"", ""close"": ""22:00:00""}], ""tue"": [{""open"": ""09:00:00"", ""close"": ""22:00:00""}], ""wed"": [{""open"": ""09:00:00"", ""close"": ""22:00:00""}], ""thu"": [{""open"": ""09:00:00"", ""close"": ""22:00:00""}], ""fri"": [{""open"": ""09:00:00"", ""close"": ""22:00:00""}], ""sat"": [{""open"": ""09:00:00"", ""close"": ""22:00:00""}]}",https://drive.google.com/file/d/1RHVxmsSkuNhQ0jOOdOnp0C56YpipkppF/view,,$$ - $$$,"[""Italian"", ""Seafood"", ""Mediterranean"", ""Wine Bar""]","[""Vegetarian friendly"", ""Vegan options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Late Night"", ""Drinks""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Parking Available"", ""Highchairs Available"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Accepts Mastercard"", ""Accepts Visa"", ""Digital Payments"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Beach""]",[],"[""Mid-range"", ""Italian"", ""Seafood"", ""Mediterranean""]"
26204326,Azure Beach Club & Restaurant,"Mediterranean fresh seafood in relax and sophisticated atmosphere. Best sunsets all year around and yet, only 10 minutes from airport.",32,5,https://www.tripadvisor.com/Restaurant_Review-g297694-d26204326-Reviews-Azure_Beach_Club_Restaurant-Denpasar_Bali.html,gm@azurebeachrestaurant.com,+62 813-5383-5652,http://azurebeachrestaurant.com/,https://media-cdn.tripadvisor.com/media/photo-o/2b/0c/4a/9a/sunset-party.jpg,"{""current_rank"": 137, ""total"": 1224}","Kelan Beach, Jl. Segara Madu, Tuban, BALI, Kabupaten Badung, Bali 65v8+rp, Denpasar 80361 Indonesia","{""street"": ""Kelan Beach, Jl. Segara Madu, Tuban, BALI, Kabupaten Badung, Bali, 65v8+rp "", ""city"": null, ""postal_code"": ""80361"", ""state"": null, ""country_code"": ""ID""}",-8.755433,115.16678,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 30}",[],True,"{""sun"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""mon"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""tue"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""wed"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""thu"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""fri"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""sat"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}]}",https://azurebeachrestaurant.com/azure-restaurant-menu/,,$$$$,"[""Mediterranean"", ""European""]",[],"[""Lunch"", ""Dinner"", ""Brunch"", ""Late Night"", ""Drinks""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Serves Alcohol"", ""Table Service""]",[],"[""Fine Dining"", ""Mediterranean"", ""European""]"
1419037,Jepun Sanur,"We are open daily from 3 pm till 11 pm, serving Comfort Caucasian cuisine. All of our dishes are created by our Chef with specific profiles in mind, it could be say that most of them are our signature dishes that you can't find in other restaurants. And some of other dishes are international foods but we serve them in our own style and standard. Due to efficiency time of services, any alteration/customized dishes will take longer to make. If you have specific allergy please let us know. Cheers..",707,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d1419037-Reviews-Jepun_Sanur-Sanur_Denpasar_Bali.html,jepunsanur@gmail.com,+62 361 287049,https://jepunsanur.com/,https://media-cdn.tripadvisor.com/media/photo-o/24/73/c0/4e/new-logo.jpg,"{""current_rank"": 27, ""total"": 358}","Jalan Danau Tamblingan 212, Sanur, Denpasar Indonesia","{""street"": ""Jalan Danau Tamblingan 212"", ""city"": ""Sanur"", ""postal_code"": null, ""state"": null, ""country_code"": ""ID""}",-8.70512,115.26053,"{""1"": 11, ""2"": 17, ""3"": 53, ""4"": 198, ""5"": 428}","[""garlic bread"", ""lumpia"", ""nasi goreng"", ""seafood"", ""prawns"", ""last night"", ""excellent food"", ""great meal"", ""lovely restaurant"", ""live music"", ""indonesian dishes"", ""bali"", ""mains"", ""yum""]",False,"{""sun"": [{""open"": ""15:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""15:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""15:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""15:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""15:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""15:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""15:00:00"", ""close"": ""23:00:00""}]}",,,$$ - $$$,"[""Asian"", ""Caucasian""]","[""Vegetarian friendly"", ""Gluten free options""]","[""Dinner"", ""Drinks""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Street Parking"", ""Free off-street parking"", ""Highchairs Available"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Accepts Mastercard"", ""Accepts Visa"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Live Music""]",[],"[""Mid-range"", ""Asian"", ""Caucasian"", ""Vegetarian friendly""]"
4151840,Bread Basket Bakery - Sanur Bali,"A Bakery and Cafe Concept with fresh bread bake in the premises everyday, offers simple breakfast menu, sandwich and coffee both for dining in or take away, cakes and lunch. European bakery has appealed to local and expat customers with a premium image by opening its outlets with modern ambiance mostly in downtown areas and well-off and expat residential districts. Find our stores ""Bread Basket"" at Sanur, Canggu, Uluwatu and Kerobokan.",1045,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d4151840-Reviews-Bread_Basket_Bakery_Sanur_Bali-Sanur_Denpasar_Bali.html,breadbasket.id@gmail.com,+62 811-329-902,http://thebreadbasketbakery.com,https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/2b/6d/91/waffle-rumble-and-build.jpg,"{""current_rank"": 35, ""total"": 358}","Jl. Danau Tamblingan no. 51, Sanur, Denpasar Indonesia","{""street"": ""Jl. Danau Tamblingan no. 51"", ""city"": ""Sanur"", ""postal_code"": null, ""state"": null, ""country_code"": ""ID""}",-8.692746,115.26378,"{""1"": 15, ""2"": 26, ""3"": 60, ""4"": 289, ""5"": 655}","[""lunch"", ""bread basket"", ""sandwiches"", ""pastry"", ""eggs benedict"", ""big bang"", ""great coffee"", ""every morning"", ""during our stay"", ""bali"", ""takeaway"", ""cappuccino"", ""yum""]",True,"{""sun"": [{""open"": ""07:00:00"", ""close"": ""19:00:00""}], ""mon"": [{""open"": ""07:00:00"", ""close"": ""19:00:00""}], ""tue"": [{""open"": ""07:00:00"", ""close"": ""19:00:00""}], ""wed"": [{""open"": ""07:00:00"", ""close"": ""19:00:00""}], ""thu"": [{""open"": ""07:00:00"", ""close"": ""19:00:00""}], ""fri"": [{""open"": ""07:00:00"", ""close"": ""19:00:00""}], ""sat"": [{""open"": ""07:00:00"", ""close"": ""19:00:00""}]}",https://www.breadbasketbali.com/p06/,,$,"[""Cafe"", ""European""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Breakfast"", ""Lunch"", ""Brunch""]","[""Takeout"", ""Outdoor Seating"", ""Seating"", ""Street Parking"", ""Free off-street parking"", ""Accepts American Express"", ""Accepts Mastercard"", ""Accepts Visa"", ""Digital Payments"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Cheap Eats"", ""Cafe"", ""European"", ""Vegetarian friendly""]"
10746111,Genius Cafe,"Genius Cafe is a beach front coworking cafe, where entrepreneurship, healthy lifestyle, education, wellbeing and care for the environment meet up. We are home for the new generation of entrepreneurs: those who take their businesses on the move, remotely or on a global scale, seek to constantly grow and want to strike a perfect work/life balance. Genius Cafe is a platform for entrepreneurs to unleash and cultivate their talents, learn new skills, and network with other like-minded Geniuses. Our Bali hub is only the beginning of what is growing into a world network of Entrepreneur Beach Clubs that provide mentoring, events, and a meeting place for entrepreneurs in some of the most breathtaking locations. From exotic African safari to sandy Thai beaches, we're creating spaces that re-define the way we live and work, while, also bringing positive change to our environment. Entrepreneur Beach Clubs is a new venture and an organic development of Entrepreneurs Institute and Entrepreneur Resorts.",2614,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d10746111-Reviews-Genius_Cafe-Sanur_Denpasar_Bali.html,genius@geniuscafebali.com,+62 822-3694-4873,http://geniuscafebali.com/,https://media-cdn.tripadvisor.com/media/photo-m/1280/19/3a/04/e4/genius-cafe-sanur.jpg,"{""current_rank"": 30, ""total"": 358}","Jl. Kusuma Sari Mertasari Beach, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Kusuma Sari, Mertasari Beach"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.711493,115.25381,"{""1"": 49, ""2"": 64, ""3"": 96, ""4"": 294, ""5"": 2111}","[""falafel"", ""guacamole"", ""curry"", ""juice"", ""pizza"", ""healthy food"", ""beach view"", ""mercure hotel"", ""amazing food"", ""gluten free"", ""sanur beach"", ""jeni"", ""vegan"", ""bali"", ""bowl"", ""sharma"", ""beanbags"", ""latte"", ""coconut"", ""breeze"", ""sand""]",True,"{""sun"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""mon"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""tue"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""wed"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""thu"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""fri"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""sat"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}]}",http://geniuscafebali.com/fmenu,,$$ - $$$,"[""International"", ""Healthy"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Drinks""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Live Music"", ""Waterfront""]",[],"[""Mid-range"", ""International"", ""Healthy"", ""Indonesian""]"
15320053,The Bare Bottle Sanur,"Young and Cozy, The Bare Bottle serves Indonesian specialty coffee and Indo-Aussie Fusion food.",95,5,https://www.tripadvisor.com/Restaurant_Review-g297700-d15320053-Reviews-The_Bare_Bottle_Sanur-Sanur_Denpasar_Bali.html,hello@thebarebottle.com,+62 361 286698,http://thebarebottle.com,https://media-cdn.tripadvisor.com/media/photo-m/1280/19/76/60/ce/bare-bowls-and-coffee.jpg,"{""current_rank"": 47, ""total"": 358}","Jl. Cemara, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Cemara"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.706887,115.258705,"{""1"": 1, ""2"": 0, ""3"": 1, ""4"": 12, ""5"": 81}","[""manuka honey"", ""great coffee"", ""almond milk"", ""nice decor"", ""barista"", ""latte"", ""bali"", ""bowl""]",True,"{""sun"": [{""open"": ""08:00:00"", ""close"": ""18:00:00""}], ""mon"": [{""open"": ""08:00:00"", ""close"": ""18:00:00""}], ""tue"": [{""open"": ""08:00:00"", ""close"": ""18:00:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""18:00:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""18:00:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""18:00:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""18:00:00""}]}",https://www.thebarebottle.com/menu-sanur,,$,"[""Cafe"", ""Contemporary"", ""Fusion"", ""Healthy"", ""Australian""]","[""Vegan options""]","[""Breakfast"", ""Lunch"", ""Brunch"", ""Drinks""]","[""Takeout"", ""Seating"", ""Street Parking"", ""Free off-street parking"", ""Free Wifi"", ""Accepts Credit Cards""]",[],"[""Cheap Eats"", ""Cafe"", ""Contemporary"", ""Fusion""]"
2092378,Lilla Warung,,1750,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d2092378-Reviews-Lilla_Warung-Sanur_Denpasar_Bali.html,agus.gustaf.d@gmail.com,+62 877-6777-4040,http://beacons.ai/lillabali,https://media-cdn.tripadvisor.com/media/photo-o/11/49/d2/75/patio.jpg,"{""current_rank"": 38, ""total"": 358}","Jalan Bumi Ayu 6, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jalan Bumi Ayu 6"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.690001,115.2625,"{""1"": 40, ""2"": 45, ""3"": 122, ""4"": 497, ""5"": 1046}","[""black rice pudding"", ""nasi campur"", ""tuna steak"", ""satay"", ""the main street"", ""local food"", ""warung"", ""lalapan"", ""bali"", ""lila"", ""hubby""]",True,"{""sun"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}]}",,,$,"[""European"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Late Night""]","[""Delivery"", ""Takeout"", ""Reservations"", ""Seating"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Accepts Mastercard"", ""Accepts Visa"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Waterfront""]",[],"[""Cheap Eats"", ""European"", ""Asian"", ""Indonesian""]"
15645885,Pizzaria,"Italian beachfront restaurant in Bali resort. Savour authentic Italian flavours right on Sanur Beach . Enjoy antipasti, pizza from wood fire oven, pasta, seafood and meat at Pizzaria while enjoying the calming sea view. Invite your friends and family to have a most relaxed Italian feast and conclude it with a drink at the beach bar.",223,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d15645885-Reviews-Pizzaria-Sanur_Denpasar_Bali.html,bali.regency@hyatt.com,+62 361 281234,,https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/9a/c5/a7/meat-pizza-and-pasta.jpg,"{""current_rank"": 12, ""total"": 358}","Jl. Danau Tamblingan No.89 Hyatt Regency Bali, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Danau Tamblingan No.89, Hyatt Regency Bali"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.70299,115.26427,"{""1"": 3, ""2"": 5, ""3"": 10, ""4"": 17, ""5"": 188}","[""brunch"", ""burrata"", ""pizza"", ""semifreddo"", ""garlic prawns"", ""linguine"", ""salad"", ""ice cream"", ""hyatt regency"", ""cashew cheese"", ""open air kitchen"", ""ordered mushroom"", ""wood fired oven"", ""beautiful atmosphere"", ""italian cuisine"", ""amazing dinner"", ""beach front"", ""great restaurant"", ""dining experience"", ""recommend this restaurant"", ""live band"", ""during our stay"", ""bali"", ""nyoman"", ""yana"", ""beachside"", ""vegan""]",True,"{""sun"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}]}",https://linktr.ee/PizzariaRestaurant,,$$ - $$$,"[""Italian"", ""Pizza"", ""Mediterranean"", ""European"", ""Neapolitan"", ""Campania"", ""Southern-Italian""]","[""Vegetarian friendly"", ""Vegan options""]","[""Lunch"", ""Dinner"", ""Drinks""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Validated Parking"", ""Highchairs Available"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Free Wifi"", ""Table Service"", ""Live Music"", ""Waterfront"", ""Beach""]",[],"[""Mid-range"", ""Italian"", ""Pizza"", ""Mediterranean""]"
9812350,Warung Papa Pizza,,632,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d9812350-Reviews-Warung_Papa_Pizza-Sanur_Denpasar_Bali.html,,+62 878-6058-9876,https://www.facebook.com/Warung-Papa-Pizza-976696725702780/timeline,https://media-cdn.tripadvisor.com/media/photo-o/0e/fc/7d/35/warung-papa-pizza.jpg,"{""current_rank"": 14, ""total"": 358}","Jl. Pungutan 1 no. 1a, Sanur, Denpasar Indonesia","{""street"": ""Jl. Pungutan 1 no. 1a"", ""city"": ""Sanur"", ""postal_code"": null, ""state"": null, ""country_code"": ""ID""}",-8.688332,115.26074,"{""1"": 4, ""2"": 7, ""3"": 20, ""4"": 115, ""5"": 486}","[""pizza"", ""pork"", ""the main road"", ""home made"", ""toppings"", ""warung"", ""papas"", ""bali"", ""villa""]",True,"{""sun"": [{""open"": ""11:00:00"", ""close"": ""21:30:00""}], ""mon"": [{""open"": ""11:00:00"", ""close"": ""21:30:00""}], ""tue"": [{""open"": ""11:00:00"", ""close"": ""21:30:00""}], ""wed"": [], ""thu"": [{""open"": ""11:00:00"", ""close"": ""21:30:00""}], ""fri"": [{""open"": ""11:00:00"", ""close"": ""21:30:00""}], ""sat"": [{""open"": ""11:00:00"", ""close"": ""21:30:00""}]}",,,$,"[""Italian"", ""Pizza"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options""]","[""Lunch"", ""Dinner""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Serves Alcohol"", ""Table Service""]",[],"[""Cheap Eats"", ""Italian"", ""Pizza"", ""Asian""]"
6432368,Jack Fish,,631,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d6432368-Reviews-Jack_Fish-Sanur_Denpasar_Bali.html,,+62 813-3893-0815,,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/07/65/c6/jack-fish.jpg,"{""current_rank"": 61, ""total"": 358}","Sanur beach front Turn Right When You Reach The Beach, Sanur, Denpasar Indonesia","{""street"": ""Sanur beach front, Turn Right When You Reach The Beach"", ""city"": ""Sanur"", ""postal_code"": null, ""state"": null, ""country_code"": ""ID""}",-8.708114,115.261246,"{""1"": 26, ""2"": 32, ""3"": 43, ""4"": 161, ""5"": 369}","[""great fish"", ""beach"", ""jackfish"", ""warung""]",True,"{""sun"": [{""open"": ""11:00:00"", ""close"": ""21:00:00""}], ""mon"": [{""open"": ""11:00:00"", ""close"": ""21:00:00""}], ""tue"": [{""open"": ""11:00:00"", ""close"": ""21:00:00""}], ""wed"": [{""open"": ""11:00:00"", ""close"": ""21:00:00""}], ""thu"": [{""open"": ""11:00:00"", ""close"": ""21:00:00""}], ""fri"": [{""open"": ""11:00:00"", ""close"": ""21:00:00""}], ""sat"": [{""open"": ""11:00:00"", ""close"": ""21:00:00""}]}",,,$,"[""Seafood"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly""]","[""Lunch"", ""Dinner""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Serves Alcohol"", ""Table Service"", ""Waterfront"", ""Beach""]",[],"[""Cheap Eats"", ""Seafood"", ""Asian"", ""Indonesian""]"
2305991,Warung Mak Beng,,884,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d2305991-Reviews-Warung_Mak_Beng-Sanur_Denpasar_Bali.html,,+62 361 282633,http://www.bali-indonesia.com/magazine/warung-mak-beng.htm,https://media-cdn.tripadvisor.com/media/photo-w/1d/9d/87/2a/caption.jpg,"{""current_rank"": 55, ""total"": 358}","Jl. Hang Tuah no. 45, Sanur, Denpasar 80227 Indonesia","{""street"": ""Jl. Hang Tuah no. 45"", ""city"": ""Sanur"", ""postal_code"": ""80227"", ""state"": null, ""country_code"": ""ID""}",-8.673641,115.26302,"{""1"": 9, ""2"": 11, ""3"": 98, ""4"": 388, ""5"": 378}","[""fried fish"", ""soup"", ""fish head"", ""set menu"", ""worth the wait"", ""spicy"", ""bali""]",True,"{""sun"": [{""open"": ""08:00:00"", ""close"": ""22:00:00""}], ""mon"": [{""open"": ""08:00:00"", ""close"": ""22:00:00""}], ""tue"": [{""open"": ""08:00:00"", ""close"": ""22:00:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""22:00:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""22:00:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""22:00:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""22:00:00""}]}",,,$,"[""Seafood"", ""Asian"", ""Indonesian"", ""Soups""]","[""Halal""]","[""Lunch"", ""Dinner"", ""Brunch""]","[""Takeout"", ""Outdoor Seating"", ""Seating"", ""Table Service""]",[],"[""Cheap Eats"", ""Seafood"", ""Asian"", ""Indonesian""]"
7159904,Byrd House Bali,"Nestled in Segara Village, this beach house is a firm favourite for the entire family. From dawn 'til dusk, savour the relaxing Mediterranean vibes at our main restaurant or freshly baked goodies at the patisserie. A kids' club - complete with playground and pool - keeps the littler members of the family safely occupied so parents can kick back, take a refreshing dip, indulge with a soothing spa treatment, or sample fine martini cocktails at the Byrd Lounge. Byrd House is named after the worry-free comfort enjoyed by a hatchling bird in its nest. An organically shaped building features such locally sourced materials as stone and bamboo that reflect the island's textures. All the while, guests' senses are stimulated with playful punches of innovative modern design inspired by the island's magical vibes.",318,4,https://www.tripadvisor.com/Restaurant_Review-g297700-d7159904-Reviews-Byrd_House_Bali-Sanur_Denpasar_Bali.html,info@byrdhousebali.com,+62 812-3866-7935,http://www.byrdhousebali.com,https://media-cdn.tripadvisor.com/media/photo-o/25/8f/ab/a2/pool.jpg,"{""current_rank"": 139, ""total"": 358}","Jl. Segara Ayu, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Segara Ayu"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.683583,115.2641,"{""1"": 32, ""2"": 29, ""3"": 54, ""4"": 74, ""5"": 129}","[""pizza"", ""lamb"", ""bread"", ""cakes"", ""rice"", ""segara village"", ""beach club"", ""kids playground"", ""swimming pool"", ""live music"", ""sanur beach"", ""beach restaurant"", ""varied menu"", ""during our stay"", ""awesome food"", ""bali""]",True,"{""sun"": [{""open"": ""06:30:00"", ""close"": ""00:00:00""}], ""mon"": [{""open"": ""06:30:00"", ""close"": ""00:00:00""}], ""tue"": [{""open"": ""06:30:00"", ""close"": ""00:00:00""}], ""wed"": [{""open"": ""06:30:00"", ""close"": ""00:00:00""}], ""thu"": [{""open"": ""06:30:00"", ""close"": ""00:00:00""}], ""fri"": [{""open"": ""06:30:00"", ""close"": ""00:00:00""}], ""sat"": [{""open"": ""06:30:00"", ""close"": ""00:00:00""}]}",https://www.byrdhousebali.com/menu,,$$ - $$$,"[""Bar"", ""International"", ""European"", ""Fusion"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Late Night""]","[""Reservations"", ""Outdoor Seating"", ""Buffet"", ""Seating"", ""Parking Available"", ""Free off-street parking"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Accepts American Express"", ""Accepts Mastercard"", ""Accepts Visa"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Live Music"", ""Waterfront""]",[],"[""Mid-range"", ""Bar"", ""International"", ""European""]"
